side,interval,ce,n_infected,index,20,25,30,35,40,45,50
20,60,10,288,22,0.05,0.04,0.0333,0.0571,0.225,0.2667,0.26
20,60,10,286,23,0.05,0.16,0.1667,0.2286,0.275,0.3556,0.38
20,60,10,281,24,0.05,0.08,0.2,0.2,0.25,0.3111,0.32
20,60,10,298,25,0.1,0.08,0.0667,0.1429,0.175,0.2,0.22
20,60,10,287,26,0.1,0.08,0.1,0.2286,0.275,0.2667,0.26
20,60,10,305,27,0.05,0.04,0.0667,0.0857,0.125,0.1111,0.14
20,60,10,278,28,0.1,0.08,0.0667,0.1429,0.175,0.2444,0.32
20,60,10,288,29,0.15,0.16,0.1667,0.2286,0.25,0.3556,0.32
20,60,10,289,30,0.05,0.08,0.1,0.1429,0.175,0.2222,0.28
20,60,10,274,31,0.0,0.0,0.0667,0.0571,0.125,0.1333,0.2
20,60,10,282,32,0.1,0.08,0.1333,0.1714,0.225,0.2222,0.24
20,60,10,287,33,0.05,0.04,0.1333,0.2286,0.275,0.3111,0.32
20,60,10,285,34,0.05,0.12,0.1333,0.2286,0.225,0.3111,0.3
20,60,10,276,35,0.05,0.08,0.1,0.0857,0.1,0.1556,0.22
20,60,10,263,36,0.0,0.0,0.0333,0.0286,0.025,0.0222,0.04
20,60,10,288,37,0.0,0.04,0.0667,0.0571,0.1,0.1111,0.18
20,60,10,275,38,0.0,0.0,0.0,0.0286,0.075,0.1111,0.18
20,60,10,255,39,0.05,0.08,0.0667,0.1429,0.2,0.2,0.24
20,60,10,274,40,0.0,0.0,0.0333,0.0571,0.075,0.1333,0.16
20,60,10,276,41,0.05,0.04,0.0333,0.0286,0.05,0.0889,0.12
20,60,10,294,42,0.0,0.04,0.0333,0.0571,0.05,0.0667,0.1
20,60,10,257,43,0.05,0.04,0.0667,0.0571,0.1,0.1333,0.14
20,60,10,280,44,0.05,0.04,0.0333,0.1429,0.15,0.1556,0.2
20,60,10,278,45,0.0,0.0,0.0333,0.0571,0.125,0.1556,0.16
20,60,10,290,46,0.1,0.12,0.1333,0.2286,0.275,0.2667,0.3
20,60,10,272,47,0.05,0.04,0.1667,0.2,0.225,0.2667,0.3
20,60,10,262,48,0.0,0.04,0.1,0.0857,0.1,0.1556,0.16
20,60,10,286,49,0.0,0.04,0.1,0.1143,0.175,0.2444,0.32
20,60,10,274,50,0.05,0.04,0.0333,0.0286,0.1,0.2,0.26
20,60,10,296,51,0.0,0.0,0.0,0.1429,0.15,0.2222,0.24
20,60,10,256,52,0.05,0.04,0.0667,0.1714,0.225,0.2444,0.22
20,60,10,275,53,0.05,0.08,0.1667,0.2,0.225,0.2222,0.26
20,60,10,272,54,0.05,0.04,0.0667,0.0857,0.1,0.1333,0.16
20,60,10,260,55,0.0,0.0,0.0333,0.0571,0.1,0.1556,0.22
20,60,10,279,56,0.0,0.04,0.0667,0.0571,0.1,0.1778,0.26
20,60,10,273,57,0.1,0.12,0.1667,0.2286,0.25,0.2889,0.32
20,60,10,264,58,0.05,0.12,0.1667,0.2571,0.275,0.3111,0.32
20,60,10,272,59,0.0,0.0,0.0,0.0286,0.05,0.1333,0.14
20,60,10,276,60,0.05,0.04,0.0667,0.0571,0.125,0.1778,0.18
20,60,10,282,61,0.1,0.08,0.1,0.1714,0.2,0.2222,0.26
20,60,10,268,62,0.1,0.08,0.1333,0.1143,0.15,0.2,0.24
20,60,10,247,63,0.1,0.12,0.1667,0.1429,0.125,0.1778,0.2
20,60,10,267,64,0.05,0.04,0.0333,0.0286,0.15,0.1333,0.16
20,60,10,262,65,0.0,0.0,0.1,0.1429,0.2,0.2444,0.24
20,60,10,271,66,0.05,0.16,0.1667,0.1714,0.2,0.3111,0.3
20,60,10,230,67,0.05,0.04,0.0333,0.1429,0.175,0.2222,0.24
20,60,10,280,68,0.1,0.08,0.0667,0.1429,0.2,0.2222,0.24
20,60,10,260,69,0.05,0.04,0.1,0.1143,0.15,0.1556,0.18
20,60,10,276,70,0.2,0.16,0.1333,0.2,0.2,0.2222,0.24
20,60,10,286,71,0.15,0.12,0.1,0.1429,0.175,0.2444,0.28
20,60,10,281,72,0.1,0.08,0.1,0.0857,0.1,0.2,0.22
20,60,10,297,73,0.15,0.16,0.2,0.2286,0.3,0.2667,0.28
20,60,10,287,74,0.0,0.0,0.0,0.0286,0.05,0.0889,0.1
20,60,10,287,75,0.05,0.04,0.0667,0.2,0.2,0.2,0.22
20,60,10,279,76,0.0,0.0,0.0,0.1429,0.15,0.2667,0.32
20,60,10,280,77,0.15,0.12,0.1333,0.1714,0.2,0.2667,0.28
20,60,10,279,78,0.05,0.04,0.0667,0.0857,0.15,0.2,0.24
20,60,10,264,79,0.05,0.04,0.0333,0.1143,0.15,0.2222,0.22
20,60,10,270,80,0.1,0.16,0.2333,0.2857,0.275,0.3333,0.38
20,60,10,283,81,0.15,0.16,0.2,0.2286,0.25,0.2222,0.22
20,60,10,275,82,0.05,0.08,0.1,0.1429,0.175,0.2444,0.28
20,60,10,297,83,0.05,0.08,0.0667,0.1143,0.15,0.2,0.18
20,60,10,272,84,0.05,0.04,0.0667,0.0571,0.1,0.1778,0.2
20,60,10,288,85,0.05,0.04,0.0333,0.1143,0.175,0.2222,0.24
20,60,10,276,86,0.05,0.04,0.0333,0.1143,0.2,0.2222,0.24
20,60,10,277,87,0.0,0.0,0.0,0.0857,0.15,0.1778,0.18
20,60,10,274,88,0.0,0.0,0.0333,0.0286,0.075,0.2,0.24
20,60,10,278,89,0.0,0.0,0.0,0.0286,0.125,0.1556,0.24
20,60,10,251,90,0.05,0.08,0.1,0.1143,0.2,0.2444,0.28
20,60,10,271,91,0.1,0.08,0.0667,0.0857,0.125,0.1778,0.16
20,60,10,267,92,0.0,0.0,0.0333,0.1143,0.175,0.1556,0.26
20,60,10,258,93,0.15,0.12,0.1667,0.1429,0.15,0.1556,0.22
20,60,10,276,94,0.1,0.08,0.0667,0.0571,0.075,0.0667,0.08
20,60,10,276,95,0.0,0.0,0.0667,0.1429,0.175,0.2,0.28
20,60,10,279,96,0.1,0.08,0.0667,0.1714,0.175,0.2,0.22
20,60,10,292,97,0.15,0.12,0.1333,0.1714,0.15,0.1333,0.14
20,60,10,262,98,0.1,0.08,0.1667,0.1714,0.175,0.2444,0.26
20,60,10,286,99,0.1,0.08,0.1,0.1143,0.15,0.2,0.26
50,1,10,100,0,1.0,0.92,0.9333,0.8571,0.775,0.7556,0.72
50,1,10,101,1,0.0,0.0,0.1,0.1143,0.15,0.2,0.22
50,1,10,87,2,0.0,0.0,0.0667,0.0857,0.1,0.1111,0.1
50,1,10,118,3,0.0,0.0,0.0,0.0286,0.1,0.1333,0.2
50,1,10,85,4,0.0,0.04,0.0667,0.0857,0.075,0.0889,0.12
50,1,10,94,5,0.05,0.16,0.2333,0.3143,0.325,0.3333,0.32
50,1,10,108,6,0.05,0.04,0.0333,0.0286,0.05,0.0667,0.08
50,1,10,110,7,0.05,0.04,0.1,0.0857,0.25,0.3111,0.36
50,1,10,113,8,0.1,0.08,0.1,0.0857,0.1,0.1556,0.18
50,1,10,125,9,0.0,0.16,0.2333,0.3143,0.35,0.3778,0.36
50,1,10,106,10,0.0,0.04,0.0667,0.0571,0.075,0.1333,0.18
50,1,10,88,11,0.05,0.16,0.2,0.1714,0.175,0.2,0.26
50,1,10,94,12,0.1,0.12,0.1667,0.2,0.2,0.1778,0.16
50,1,10,131,13,0.1,0.08,0.2,0.2857,0.35,0.3556,0.38
50,1,10,112,14,0.05,0.04,0.0667,0.2,0.2,0.2667,0.28
50,1,10,111,15,0.0,0.12,0.1667,0.2,0.225,0.2222,0.24
50,1,10,81,16,0.1,0.12,0.1667,0.2571,0.275,0.2667,0.3
50,1,10,124,17,0.0,0.0,0.0,0.0286,0.05,0.1111,0.14
50,1,10,86,18,0.05,0.04,0.1333,0.2,0.2,0.2889,0.32
50,1,10,99,19,0.1,0.08,0.0667,0.1714,0.2,0.2,0.24
50,1,10,120,20,0.1,0.08,0.0667,0.1714,0.2,0.2,0.22
50,1,10,66,21,0.1,0.2,0.2333,0.2,0.175,0.2,0.2
50,1,10,103,22,0.05,0.04,0.1333,0.1143,0.175,0.2667,0.26
50,1,10,101,23,0.05,0.2,0.2,0.2286,0.275,0.3111,0.3
50,1,10,107,24,0.05,0.12,0.1667,0.2,0.25,0.2667,0.26
50,1,10,138,25,0.1,0.08,0.0667,0.1429,0.15,0.1778,0.2
50,1,10,131,26,0.1,0.08,0.1667,0.2571,0.275,0.2667,0.24
50,1,10,112,27,0.05,0.12,0.1,0.1143,0.125,0.1556,0.16
50,1,10,95,28,0.1,0.08,0.0667,0.1714,0.25,0.2444,0.28
50,1,10,127,29,0.15,0.16,0.2,0.2571,0.275,0.2889,0.28
50,1,10,118,30,0.05,0.04,0.1,0.0857,0.125,0.1556,0.2
50,1,10,84,31,0.0,0.04,0.0667,0.0857,0.125,0.1556,0.2
50,1,10,102,32,0.1,0.08,0.1,0.1429,0.2,0.2,0.26
50,1,10,110,33,0.05,0.08,0.1333,0.2,0.275,0.3111,0.36
50,1,10,106,34,0.05,0.12,0.1333,0.1429,0.175,0.2444,0.26
50,1,10,117,35,0.05,0.12,0.1,0.1143,0.1,0.1333,0.16
50,1,10,76,36,0.0,0.04,0.0667,0.0857,0.1,0.0889,0.12
50,1,10,100,37,0.0,0.0,0.0333,0.0857,0.15,0.2,0.28
50,1,10,125,38,0.0,0.0,0.0,0.0286,0.075,0.1556,0.18
50,1,10,113,39,0.05,0.08,0.0667,0.1143,0.2,0.2444,0.28
50,1,10,113,40,0.0,0.04,0.0667,0.1143,0.125,0.1556,0.18
50,1,10,87,41,0.05,0.04,0.0333,0.1143,0.15,0.1556,0.14
50,1,10,122,42,0.0,0.04,0.1,0.0857,0.1,0.1778,0.2
50,1,10,130,43,0.05,0.04,0.0333,0.0286,0.075,0.1333,0.18
50,1,10,100,44,0.05,0.04,0.0333,0.0286,0.05,0.0889,0.14
50,1,10,124,45,0.0,0.0,0.0667,0.0857,0.1,0.1333,0.2
50,1,10,78,46,0.1,0.16,0.1667,0.1714,0.225,0.2667,0.3
50,1,10,99,47,0.05,0.08,0.1667,0.2,0.225,0.2667,0.28
50,1,10,81,48,0.0,0.08,0.1,0.1429,0.125,0.1556,0.16
50,1,10,96,49,0.0,0.0,0.0667,0.1143,0.2,0.2889,0.32
50,1,10,104,50,0.05,0.08,0.1333,0.1429,0.175,0.1556,0.16
50,1,10,118,51,0.0,0.0,0.0,0.0286,0.05,0.1111,0.12
50,1,10,112,52,0.05,0.04,0.0667,0.1143,0.175,0.2667,0.26
50,1,10,89,53,0.05,0.12,0.2,0.1714,0.15,0.2,0.26
50,1,10,104,54,0.05,0.04,0.0667,0.0857,0.15,0.1556,0.2
50,1,10,81,55,0.0,0.0,0.0667,0.1143,0.125,0.1111,0.12
50,1,10,99,56,0.0,0.04,0.0667,0.1429,0.225,0.2222,0.26
50,1,10,107,57,0.1,0.12,0.1667,0.2857,0.35,0.3333,0.34
50,1,10,109,58,0.05,0.16,0.2,0.2857,0.3,0.3556,0.36
50,1,10,84,59,0.0,0.0,0.0333,0.0571,0.075,0.1111,0.12
50,1,10,112,60,0.05,0.04,0.1,0.0857,0.1,0.1556,0.2
50,1,10,104,61,0.1,0.08,0.1667,0.2,0.225,0.2222,0.24
50,1,10,90,62,0.1,0.12,0.1667,0.1429,0.175,0.2,0.2
50,1,10,81,63,0.1,0.12,0.1667,0.1429,0.125,0.2,0.24
50,1,10,89,64,0.05,0.04,0.0667,0.0857,0.1,0.0889,0.16
50,1,10,120,65,0.0,0.0,0.0667,0.0571,0.075,0.1556,0.18
50,1,10,87,66,0.05,0.16,0.2333,0.2286,0.25,0.2444,0.24
50,1,10,90,67,0.05,0.04,0.0333,0.1143,0.15,0.2,0.2
50,1,10,114,68,0.1,0.08,0.1667,0.1714,0.2,0.2444,0.22
50,1,10,87,69,0.05,0.04,0.1,0.0857,0.15,0.2,0.22
50,1,10,111,70,0.2,0.16,0.2,0.2286,0.225,0.2444,0.24
50,1,10,64,71,0.15,0.12,0.1,0.1429,0.125,0.1556,0.18
50,1,10,88,72,0.1,0.08,0.1333,0.1429,0.15,0.1333,0.14
50,1,10,90,73,0.15,0.2,0.2,0.2571,0.275,0.3111,0.34
50,1,10,108,74,0.0,0.0,0.0,0.0,0.05,0.0889,0.14
50,1,10,121,75,0.05,0.04,0.0667,0.1429,0.15,0.2444,0.22
50,1,10,89,76,0.0,0.0,0.0667,0.0857,0.15,0.2,0.24
50,1,10,105,77,0.15,0.12,0.1,0.1429,0.125,0.1778,0.24
50,1,10,127,78,0.05,0.04,0.1,0.0857,0.15,0.1333,0.14
50,1,10,112,79,0.05,0.04,0.0333,0.1143,0.175,0.1556,0.18
50,1,10,85,80,0.1,0.2,0.2333,0.2,0.25,0.2444,0.26
50,1,10,101,81,0.15,0.24,0.2333,0.2571,0.225,0.2444,0.28
50,1,10,88,82,0.05,0.04,0.1,0.1429,0.125,0.1778,0.18
50,1,10,113,83,0.05,0.08,0.1333,0.1429,0.175,0.1778,0.2
50,1,10,67,84,0.05,0.04,0.0667,0.0857,0.1,0.1778,0.22
50,1,10,102,85,0.05,0.12,0.1,0.2,0.225,0.2667,0.3
50,1,10,90,86,0.05,0.04,0.0667,0.2,0.25,0.2222,0.24
50,1,10,97,87,0.0,0.0,0.0333,0.1429,0.15,0.1556,0.16
50,1,10,122,88,0.0,0.0,0.0333,0.0857,0.125,0.2222,0.26
50,1,10,94,89,0.0,0.0,0.0,0.0,0.025,0.0444,0.14
50,1,10,101,90,0.05,0.08,0.1667,0.1714,0.2,0.2667,0.26
50,1,10,101,91,0.1,0.08,0.1,0.1143,0.1,0.2,0.2
50,1,10,81,92,0.0,0.08,0.1,0.1143,0.175,0.2667,0.24
50,1,10,74,93,0.15,0.12,0.1,0.1429,0.125,0.1333,0.14
50,1,10,102,94,0.1,0.08,0.0667,0.0857,0.1,0.1333,0.14
50,1,10,100,95,0.0,0.04,0.1,0.1429,0.125,0.1778,0.2
50,1,10,116,96,0.1,0.08,0.0667,0.0571,0.125,0.1778,0.2
50,1,10,103,97,0.15,0.12,0.1333,0.1714,0.15,0.1556,0.14
50,1,10,107,98,0.1,0.08,0.1333,0.1429,0.2,0.2222,0.26
50,1,10,118,99,0.1,0.08,0.1333,0.1714,0.225,0.2222,0.32
50,5,10,174,0,1.0,0.88,0.8333,0.7714,0.7,0.7111,0.7
50,5,10,190,1,0.0,0.0,0.0333,0.0857,0.15,0.2,0.22
50,5,10,187,2,0.0,0.0,0.0667,0.0571,0.125,0.1556,0.16
50,5,10,192,3,0.0,0.0,0.0,0.0,0.05,0.0667,0.1
50,5,10,159,4,0.0,0.04,0.0667,0.0857,0.1,0.1111,0.12
50,5,10,171,5,0.05,0.16,0.2333,0.2857,0.35,0.3333,0.34
50,5,10,171,6,0.05,0.04,0.0333,0.0286,0.075,0.0667,0.12
50,5,10,164,7,0.05,0.04,0.0667,0.0857,0.2,0.2889,0.3
50,5,10,182,8,0.1,0.08,0.1,0.0857,0.1,0.1333,0.18
50,5,10,204,9,0.0,0.16,0.2,0.2857,0.325,0.3778,0.34
50,5,10,167,10,0.0,0.0,0.0,0.0,0.05,0.0889,0.14
50,5,10,164,11,0.05,0.16,0.2333,0.2,0.225,0.2222,0.26
50,5,10,165,12,0.1,0.12,0.1667,0.1714,0.225,0.2222,0.24
50,5,10,198,13,0.1,0.08,0.2,0.3143,0.35,0.3333,0.32
50,5,10,192,14,0.05,0.04,0.0333,0.2,0.2,0.2444,0.28
50,5,10,187,15,0.0,0.04,0.1333,0.1714,0.2,0.2667,0.28
50,5,10,163,16,0.1,0.12,0.1667,0.2571,0.3,0.3111,0.3
50,5,10,185,17,0.0,0.0,0.0,0.0286,0.05,0.1111,0.12
50,5,10,169,18,0.05,0.04,0.1,0.2286,0.25,0.2889,0.28
50,5,10,175,19,0.1,0.08,0.0667,0.2286,0.25,0.2444,0.24
50,5,10,191,20,0.1,0.08,0.0667,0.1429,0.2,0.2,0.24
50,5,10,162,21,0.1,0.12,0.2,0.2,0.175,0.1778,0.18
50,5,10,177,22,0.05,0.04,0.0333,0.0857,0.175,0.2222,0.26
50,5,10,167,23,0.05,0.16,0.2333,0.2286,0.275,0.3111,0.3
50,5,10,170,24,0.05,0.12,0.1667,0.1714,0.175,0.2667,0.32
50,5,10,199,25,0.1,0.08,0.0667,0.1429,0.175,0.2,0.2
50,5,10,202,26,0.1,0.08,0.1333,0.2,0.275,0.2889,0.26
50,5,10,185,27,0.05,0.12,0.1,0.0857,0.1,0.1111,0.16
50,5,10,163,28,0.1,0.08,0.0667,0.2,0.2,0.2444,0.24
50,5,10,184,29,0.15,0.16,0.2,0.2857,0.325,0.3333,0.3
50,5,10,188,30,0.05,0.04,0.1,0.0857,0.15,0.1778,0.2
50,5,10,164,31,0.0,0.0,0.0667,0.0571,0.1,0.1556,0.2
50,5,10,162,32,0.1,0.08,0.1333,0.1714,0.25,0.2444,0.26
50,5,10,178,33,0.05,0.12,0.1333,0.2286,0.325,0.3111,0.3
50,5,10,188,34,0.05,0.12,0.1333,0.2,0.25,0.2444,0.26
50,5,10,171,35,0.05,0.12,0.1,0.1143,0.1,0.1778,0.16
50,5,10,158,36,0.0,0.0,0.0667,0.0857,0.125,0.1333,0.18
50,5,10,176,37,0.0,0.04,0.0667,0.1429,0.2,0.1778,0.22
50,5,10,185,38,0.0,0.0,0.0,0.0286,0.125,0.1778,0.18
50,5,10,168,39,0.05,0.08,0.0667,0.1429,0.175,0.2222,0.28
50,5,10,190,40,0.0,0.04,0.0667,0.0857,0.125,0.1111,0.14
50,5,10,175,41,0.05,0.04,0.0333,0.0571,0.075,0.0889,0.1
50,5,10,191,42,0.0,0.04,0.1,0.0857,0.1,0.1778,0.18
50,5,10,173,43,0.05,0.04,0.0333,0.0571,0.1,0.1333,0.2
50,5,10,187,44,0.05,0.04,0.0333,0.0286,0.075,0.0889,0.18
50,5,10,183,45,0.0,0.0,0.0667,0.0571,0.1,0.1333,0.2
50,5,10,187,46,0.1,0.16,0.2,0.2286,0.25,0.2889,0.26
50,5,10,168,47,0.05,0.04,0.1667,0.2,0.2,0.2667,0.26
50,5,10,155,48,0.0,0.08,0.1,0.1143,0.15,0.1556,0.14
50,5,10,170,49,0.0,0.0,0.0667,0.1143,0.2,0.2667,0.3
50,5,10,177,50,0.05,0.04,0.0333,0.0571,0.075,0.0889,0.1
50,5,10,201,51,0.0,0.0,0.0667,0.0571,0.075,0.1778,0.16
50,5,10,177,52,0.05,0.04,0.0667,0.1143,0.175,0.2222,0.28
50,5,10,171,53,0.05,0.16,0.1667,0.1429,0.15,0.1556,0.18
50,5,10,182,54,0.05,0.04,0.0667,0.0857,0.125,0.1333,0.12
50,5,10,174,55,0.0,0.0,0.0667,0.1429,0.15,0.1778,0.16
50,5,10,166,56,0.0,0.04,0.1,0.1143,0.175,0.2444,0.28
50,5,10,177,57,0.1,0.12,0.2,0.2857,0.3,0.3333,0.32
50,5,10,186,58,0.05,0.12,0.1667,0.3143,0.325,0.3556,0.36
50,5,10,168,59,0.0,0.0,0.0,0.0,0.025,0.1333,0.12
50,5,10,186,60,0.05,0.04,0.1,0.0857,0.125,0.1556,0.16
50,5,10,158,61,0.1,0.08,0.1,0.1429,0.175,0.2444,0.26
50,5,10,169,62,0.1,0.08,0.1667,0.1429,0.175,0.2444,0.26
50,5,10,166,63,0.1,0.16,0.1667,0.1429,0.175,0.2,0.18
50,5,10,176,64,0.05,0.04,0.0333,0.0571,0.05,0.0667,0.1
50,5,10,206,65,0.0,0.0,0.0667,0.0857,0.1,0.1778,0.18
50,5,10,168,66,0.05,0.12,0.2333,0.2,0.225,0.2667,0.28
50,5,10,167,67,0.05,0.04,0.0333,0.1429,0.175,0.1778,0.22
50,5,10,180,68,0.1,0.08,0.1,0.1429,0.175,0.2222,0.24
50,5,10,157,69,0.05,0.04,0.0667,0.0857,0.175,0.2,0.22
50,5,10,176,70,0.2,0.16,0.1333,0.2,0.175,0.1778,0.22
50,5,10,157,71,0.15,0.12,0.1,0.1429,0.15,0.1556,0.18
50,5,10,173,72,0.1,0.08,0.1,0.0857,0.175,0.2222,0.26
50,5,10,171,73,0.15,0.2,0.2,0.2,0.25,0.2889,0.34
50,5,10,180,74,0.0,0.0,0.0,0.0,0.025,0.1111,0.12
50,5,10,193,75,0.05,0.04,0.0667,0.1429,0.175,0.2444,0.24
50,5,10,175,76,0.0,0.0,0.0333,0.1143,0.175,0.2,0.28
50,5,10,189,77,0.15,0.12,0.1,0.0857,0.1,0.2,0.24
50,5,10,194,78,0.05,0.08,0.1,0.1714,0.175,0.1556,0.14
50,5,10,180,79,0.05,0.04,0.0333,0.1429,0.175,0.1778,0.18
50,5,10,142,80,0.1,0.2,0.2333,0.2857,0.3,0.3333,0.34
50,5,10,179,81,0.15,0.24,0.2333,0.2571,0.25,0.2222,0.24
50,5,10,178,82,0.05,0.04,0.0333,0.0286,0.05,0.0667,0.12
50,5,10,209,83,0.05,0.08,0.0667,0.0857,0.125,0.1333,0.16
50,5,10,149,84,0.05,0.04,0.0333,0.1143,0.15,0.2,0.22
50,5,10,190,85,0.05,0.04,0.1,0.2,0.225,0.2667,0.28
50,5,10,183,86,0.05,0.04,0.0333,0.1714,0.2,0.2,0.2
50,5,10,183,87,0.0,0.0,0.0667,0.1429,0.125,0.1556,0.18
50,5,10,201,88,0.0,0.0,0.0333,0.0571,0.1,0.2222,0.22
50,5,10,182,89,0.0,0.0,0.0333,0.0286,0.025,0.0222,0.1
50,5,10,161,90,0.05,0.08,0.1667,0.1714,0.225,0.2667,0.28
50,5,10,170,91,0.1,0.08,0.0667,0.1143,0.1,0.2,0.24
50,5,10,158,92,0.0,0.08,0.1,0.1714,0.175,0.1778,0.2
50,5,10,168,93,0.15,0.12,0.1,0.0857,0.125,0.1111,0.14
50,5,10,164,94,0.1,0.08,0.0667,0.0857,0.1,0.1111,0.12
50,5,10,178,95,0.0,0.04,0.1,0.1429,0.175,0.2,0.22
50,5,10,189,96,0.1,0.08,0.0667,0.0571,0.125,0.1333,0.2
50,5,10,163,97,0.15,0.12,0.1333,0.1714,0.15,0.2,0.18
50,5,10,167,98,0.1,0.12,0.1667,0.1429,0.2,0.2444,0.3
50,5,10,188,99,0.1,0.08,0.1,0.1429,0.2,0.2222,0.26
50,10,10,198,0,1.0,0.88,0.8,0.7429,0.7,0.6667,0.64
50,10,10,219,1,0.0,0.0,0.0333,0.0571,0.075,0.1556,0.18
50,10,10,208,2,0.0,0.0,0.0667,0.0571,0.075,0.1556,0.18
50,10,10,227,3,0.0,0.0,0.0,0.0,0.05,0.0444,0.06
50,10,10,182,4,0.0,0.04,0.1,0.0857,0.125,0.1111,0.14
50,10,10,208,5,0.05,0.12,0.2333,0.2857,0.325,0.3333,0.32
50,10,10,203,6,0.05,0.04,0.0667,0.0571,0.1,0.0889,0.08
50,10,10,212,7,0.05,0.04,0.0667,0.1143,0.25,0.2889,0.3
50,10,10,197,8,0.1,0.08,0.0667,0.0857,0.1,0.1333,0.14
50,10,10,218,9,0.0,0.16,0.1667,0.2857,0.325,0.3556,0.34
50,10,10,185,10,0.0,0.0,0.0,0.0,0.05,0.0667,0.1
50,10,10,190,11,0.05,0.16,0.2333,0.2286,0.2,0.2,0.22
50,10,10,212,12,0.1,0.12,0.1667,0.2286,0.225,0.2667,0.26
50,10,10,226,13,0.1,0.08,0.2,0.2857,0.325,0.3111,0.32
50,10,10,219,14,0.05,0.04,0.0333,0.2,0.225,0.2889,0.3
50,10,10,214,15,0.0,0.04,0.1333,0.1143,0.175,0.2222,0.26
50,10,10,196,16,0.1,0.12,0.1667,0.2857,0.275,0.2889,0.32
50,10,10,206,17,0.0,0.0,0.0,0.0286,0.075,0.1111,0.1
50,10,10,209,18,0.05,0.04,0.1,0.2,0.25,0.2889,0.28
50,10,10,192,19,0.1,0.08,0.1,0.1714,0.225,0.2222,0.26
50,10,10,221,20,0.1,0.08,0.0667,0.1429,0.175,0.2,0.22
50,10,10,205,21,0.1,0.12,0.2,0.2,0.225,0.2,0.18
50,10,10,203,22,0.05,0.04,0.0333,0.0857,0.175,0.2222,0.22
50,10,10,189,23,0.05,0.12,0.2333,0.2286,0.275,0.2889,0.3
50,10,10,211,24,0.05,0.12,0.1667,0.1714,0.2,0.2444,0.28
50,10,10,222,25,0.1,0.08,0.0667,0.1429,0.15,0.2,0.2
50,10,10,219,26,0.1,0.12,0.1333,0.2,0.225,0.2667,0.24
50,10,10,225,27,0.05,0.12,0.1,0.0857,0.1,0.1111,0.14
50,10,10,204,28,0.1,0.08,0.0667,0.2,0.2,0.2444,0.26
50,10,10,218,29,0.15,0.16,0.2,0.2857,0.325,0.3556,0.36
50,10,10,218,30,0.05,0.08,0.1,0.0857,0.125,0.1778,0.2
50,10,10,197,31,0.0,0.0,0.0667,0.0571,0.1,0.1778,0.2
50,10,10,186,32,0.1,0.12,0.1667,0.1714,0.225,0.2222,0.28
50,10,10,207,33,0.05,0.04,0.1333,0.2571,0.35,0.3556,0.36
50,10,10,209,34,0.05,0.12,0.1333,0.2286,0.25,0.2444,0.26
50,10,10,196,35,0.05,0.08,0.1,0.1143,0.125,0.1556,0.2
50,10,10,189,36,0.0,0.0,0.0333,0.1143,0.1,0.0889,0.08
50,10,10,207,37,0.0,0.04,0.1,0.1429,0.15,0.1556,0.22
50,10,10,211,38,0.0,0.0,0.0,0.1143,0.15,0.1778,0.18
50,10,10,200,39,0.05,0.08,0.0667,0.1429,0.175,0.1778,0.2
50,10,10,210,40,0.0,0.04,0.0667,0.0571,0.125,0.1333,0.16
50,10,10,206,41,0.05,0.04,0.0333,0.0286,0.125,0.1111,0.12
50,10,10,220,42,0.0,0.04,0.1,0.0857,0.1,0.1111,0.16
50,10,10,194,43,0.05,0.04,0.0667,0.0571,0.1,0.1556,0.18
50,10,10,215,44,0.05,0.04,0.0333,0.0286,0.1,0.1556,0.18
50,10,10,217,45,0.0,0.0,0.0667,0.0857,0.1,0.1556,0.16
50,10,10,203,46,0.1,0.16,0.2,0.2,0.225,0.2667,0.28
50,10,10,206,47,0.05,0.04,0.1667,0.1714,0.2,0.2222,0.26
50,10,10,194,48,0.0,0.08,0.1,0.1143,0.125,0.1333,0.16
50,10,10,205,49,0.0,0.0,0.0667,0.1429,0.2,0.2889,0.28
50,10,10,210,50,0.05,0.04,0.0667,0.0857,0.1,0.1111,0.12
50,10,10,233,51,0.0,0.0,0.0667,0.0571,0.075,0.0889,0.16
50,10,10,209,52,0.05,0.04,0.0667,0.1143,0.15,0.1778,0.24
50,10,10,202,53,0.05,0.12,0.1667,0.2,0.175,0.1778,0.18
50,10,10,203,54,0.05,0.04,0.0667,0.0857,0.1,0.1111,0.14
50,10,10,189,55,0.0,0.0,0.0667,0.0857,0.125,0.1333,0.18
50,10,10,202,56,0.0,0.04,0.1,0.1429,0.175,0.1778,0.24
50,10,10,188,57,0.1,0.12,0.2,0.2571,0.3,0.3111,0.3
50,10,10,210,58,0.05,0.12,0.1667,0.3143,0.325,0.3556,0.34
50,10,10,198,59,0.0,0.0,0.0,0.0,0.025,0.0667,0.08
50,10,10,204,60,0.05,0.04,0.1,0.0857,0.1,0.1111,0.16
50,10,10,210,61,0.1,0.08,0.1,0.1429,0.2,0.2667,0.28
50,10,10,199,62,0.1,0.08,0.1333,0.1429,0.125,0.1778,0.24
50,10,10,185,63,0.1,0.16,0.1333,0.1429,0.15,0.1778,0.18
50,10,10,200,64,0.05,0.04,0.0333,0.0571,0.05,0.0667,0.08
50,10,10,220,65,0.0,0.0,0.0667,0.0857,0.125,0.1556,0.16
50,10,10,200,66,0.05,0.12,0.2333,0.2,0.225,0.2667,0.24
